geoid,geoName,year,sector,establishments,employment,wages,gdp
23000,Maine,2011,Marine Transportation,65,3050,111354363,176546273.39
23000,Maine,2011,Ocean Economy,2975,45007,1457793666,2218855235.628
23000,Maine,2012,Marine Construction,36,215.25,11502510,19324755.425
23000,Maine,2012,Living Resources,439,1670.417,62805646,203502952.903
23000,Maine,2012,Offshore Mineral Resources,16,50.167,2119999,6255784.713
23000,Maine,2012,Ship and Boat Building,80,10958.333,746538517,696420703.755
23000,Maine,2012,Tourism and Recreation,2327,29785.167,557851261,1203058038.994
23000,Maine,2012,Marine Transportation,64,2975.5,112553906,175389063.286
23000,Maine,2012,Ocean Economy,2962,45654.833,1493371839,2303951299.077
23000,Maine,2013,Marine Construction,38,218.25,11205781,17292535.532
23000,Maine,2013,Living Resources,459,1698.583,59820078,189331169.985
23000,Maine,2013,Offshore Mineral Resources,15,56.167,2439181,7852355.701
23000,Maine,2013,Ship and Boat Building,78,11040.167,752499185,686962965.014
23000,Maine,2013,Tourism and Recreation,2390,30166.75,580256835,1283107112.484
23000,Maine,2013,Marine Transportation,70,3139.25,121579503,179002229.316
23000,Maine,2013,Ocean Economy,3050,46319.167,1527800563,2363548368.032
23000,Maine,2005,Marine Construction,29,193,8247559,17385933.983
23000,Maine,2016,Marine Construction,36,252.5,14610366,21399936.627
23000,Maine,2016,Living Resources,714,3304.417,126977273,382186556.602
23000,Maine,2016,Offshore Mineral Resources,15,56.833,2508881,7143635.943
23000,Maine,2016,Ship and Boat Building,86,12653.917,885031802,837453214.258
23000,Maine,2016,Tourism and Recreation,2460,31835.583,713029410,1635184558.037
23000,Maine,2016,Marine Transportation,70,3078.5,131205977,181522996.72
23000,Maine,2016,Ocean Economy,3381,51181.75,1873363709,3064890898.188
23000,Maine,2017,Marine Construction,38,273,15101979,21745233.927
23000,Maine,2017,Living Resources,746,3436.917,146112692,429820027.153
23000,Maine,2017,Offshore Mineral Resources,14,57.083,2752368,10001617.811
23000,Maine,2017,Ship and Boat Building,92,12511.417,894683800,919824445.552
23000,Maine,2017,Tourism and Recreation,2475,32552.333,763035739,1764686640.651
23000,Maine,2017,Marine Transportation,69,3420.25,141700855,194709887.378
23000,Maine,2017,Ocean Economy,3434,52251,1963387433,3340787852.471
23000,Maine,2018,Marine Construction,39,281.583,16869674,23871764.541
23000,Maine,2018,Living Resources,778,3451.917,153545281,438824214.833
23000,Maine,2018,Offshore Mineral Resources,SUP,SUP,SUP,SUP
23000,Maine,2018,Ship and Boat Building,88,12718.75,914794114,892929271.655
23000,Maine,2018,Tourism and Recreation,2480,33080.583,808956481,1880562398.357
23000,Maine,2018,Marine Transportation,68,2873.917,111043226,154343323.43
23000,Maine,2018,Ocean Economy,3465,52466.333,2007989308,3402143978.098
23000,Maine,2019,Marine Construction,40,283.917,16820097,23497024.193
23000,Maine,2019,Living Resources,799,3568.25,160730357,465717090.148
23000,Maine,2019,Offshore Mineral Resources,13,60.5,2948635,9247504.775
23000,Maine,2019,Ship and Boat Building,88,13520.417,955286780,885115111.366
23000,Maine,2019,Tourism and Recreation,2518,33506.667,861072463,1971390134.783
23000,Maine,2019,Marine Transportation,65,2649.667,111546312,152100340.006
23000,Maine,2019,Ocean Economy,3523,53589.417,2108404644,3507067205.27
23000,Maine,2014,Marine Construction,37,249.583,17562238,26679749.634
23000,Maine,2014,Living Resources,463,1779.5,64062456,205051545.622
23000,Maine,2014,Offshore Mineral Resources,14,54.917,2312514,5882024.298
23000,Maine,2014,Ship and Boat Building,77,11482.25,801434469,732394116.372
23000,Maine,2014,Tourism and Recreation,2369,30437.083,610272266,1367480770.845
23000,Maine,2014,Marine Transportation,66,3185.75,130753642,182202482.111
23000,Maine,2014,Ocean Economy,3026,47189.083,1626397585,2519690688.882
23000,Maine,2015,Marine Construction,35,250.75,12287706,18383715.129
23000,Maine,2015,Living Resources,498,1918.167,70958217,231832059.86
23000,Maine,2015,Offshore Mineral Resources,14,57.333,2577818,8050577.484
23000,Maine,2015,Ship and Boat Building,84,12258.917,862259868,812105837.47
23000,Maine,2015,Tourism and Recreation,2401,30865.917,653383378,1499933765.544
23000,Maine,2015,Marine Transportation,69,3103.833,131355740,180316375.39
23000,Maine,2015,Ocean Economy,3101,48454.917,1732822727,2750622330.876
23000,Maine,2021,Marine Construction,41,258.417,16412247,21368011.82
23000,Maine,2021,Living Resources,840,3544.25,170598907,475337141.848
23000,Maine,2021,Offshore Mineral Resources,14,59,3055742,13495913.005
23000,Maine,2021,Ship and Boat Building,85,14423.75,1047823249,942531367.274
23000,Maine,2021,Tourism and Recreation,2599,28861.417,933424693,2036339979.968
23000,Maine,2021,Marine Transportation,54,2185.417,103755984,139780876.958
23000,Maine,2021,Ocean Economy,3633,49332.25,2275070822,3628853290.873
24000,Maryland,2021,Marine Construction,121,1516.083,105893764,226574862.43
24000,Maryland,2021,Living Resources,211,2277.417,140691076,376186221.728
24000,Maryland,2021,Offshore Mineral Resources,44,473,30997649,86719854.137
24000,Maryland,2021,Ship and Boat Building,30,412.583,25155682,58342051.95
24000,Maryland,2021,Tourism and Recreation,3965,61299.083,1641243288,3702141718.43
24000,Maryland,2021,Marine Transportation,358,49127.75,3114588714,5738320817.664
24000,Maryland,2021,Ocean Economy,4729,115105.917,5058570173,10188285526.34
24000,Maryland,2013,Living Resources,164,1267.583,39844456,116557301.057
24000,Maryland,2016,Marine Construction,115,1545.083,100616822,209293220.882
24000,Maryland,2016,Living Resources,214,2040.917,80024807,207269817.173
24000,Maryland,2016,Offshore Mineral Resources,58,531.75,33865839,102929861.836
24000,Maryland,2016,Ship and Boat Building,31,441.667,22828333,68695087.582
24000,Maryland,2016,Tourism and Recreation,4006,69533.833,1458934141,3511413465.214
24000,Maryland,2016,Marine Transportation,319,26397.25,2244211508,4006568430.286
24000,Maryland,2016,Ocean Economy,4743,100490.5,3940481450,8106169882.973
24000,Maryland,2017,Marine Construction,110,1693.333,112232776,246448023.489
24000,Maryland,2017,Living Resources,210,2107,86235348,221712475.714
24000,Maryland,2017,Offshore Mineral Resources,52,429.167,28320861,96887703.426
24000,Maryland,2017,Ship and Boat Building,31,504.75,26565977,65975710.115
24000,Maryland,2017,Tourism and Recreation,4047,70719.75,1526337028,3519376246.968
24000,Maryland,2017,Marine Transportation,325,28561.083,2345909432,4322402830.129
24000,Maryland,2017,Ocean Economy,4775,104015.083,4125601422,8472802989.841
24000,Maryland,2018,Marine Construction,108,1625.75,115833483,253395333.82
24000,Maryland,2018,Living Resources,213,2052.667,95011363,243130647.246
24000,Maryland,2018,Offshore Mineral Resources,47,395.583,26205281,79203488.889
24000,Maryland,2018,Ship and Boat Building,31,492.25,26971112,80644073.09
24000,Maryland,2018,Tourism and Recreation,4048,70242.083,1586946008,3635457133.742
24000,Maryland,2018,Marine Transportation,363,33408.5,2588922597,5066681206.549
24000,Maryland,2018,Ocean Economy,4810,108216.833,4439889844,9358511883.336
24000,Maryland,2019,Marine Construction,116,1835.083,130141699,284444135.118
24000,Maryland,2019,Living Resources,212,2017.917,92972235,238008805.678
24000,Maryland,2019,Offshore Mineral Resources,47,424.083,27944746,97062491.441
24000,Maryland,2019,Ship and Boat Building,29,513.083,29574947,72583107.973
24000,Maryland,2019,Tourism and Recreation,4118,71081.5,1656172734,3859203419.795
24000,Maryland,2019,Marine Transportation,368,35619,2566642999,5441707214.199
24000,Maryland,2019,Ocean Economy,4890,111490.667,4503449360,9993009174.203
24000,Maryland,2014,Marine Construction,122,1358.667,79391970,152519155.518
24000,Maryland,2014,Living Resources,161,1165,34681122,105070699.87
24000,Maryland,2014,Offshore Mineral Resources,64,570.583,33194243,105303794.049
24000,Maryland,2014,Ship and Boat Building,32,440.5,22556893,47382749.435
24000,Maryland,2014,Tourism and Recreation,3980,66314.667,1315424693,2961758204.715
24000,Maryland,2014,Marine Transportation,321,21834.25,1928502243,3603371799.776
24000,Maryland,2014,Ocean Economy,4680,91683.667,3413751164,6975406403.362
24000,Maryland,2015,Marine Construction,119,1383.333,85016989,168932592.208
24000,Maryland,2015,Living Resources,156,1191.25,36919968,101551436.88
24000,Maryland,2015,Offshore Mineral Resources,59,562.667,32368876,111205146.322
24000,Maryland,2015,Ship and Boat Building,32,448.75,23350769,53993367.982
24000,Maryland,2015,Tourism and Recreation,3974,68557.833,1405248127,3326898470.183
24000,Maryland,2015,Marine Transportation,318,25392.5,2142587309,3819505494.964
24000,Maryland,2015,Ocean Economy,4658,97536.333,3725492038,7582086508.538
24000,Maryland,2020,Marine Construction,116,1597.75,113774877,245642449.886
24000,Maryland,2020,Living Resources,206,2114,118641584,296678798.888
24000,Maryland,2020,Offshore Mineral Resources,44,415.583,28295111,88890955.395
24000,Maryland,2020,Ship and Boat Building,29,432.833,24928912,42887064.07
24000,Maryland,2020,Tourism and Recreation,4007,55638.167,1353066454,2990204138.903
24000,Maryland,2020,Marine Transportation,355,42153.833,2934920449,5699665051.827
24000,Maryland,2020,Ocean Economy,4757,102352.167,4573627387,9363968458.969
24000,Maryland,2012,Marine Transportation,364,20935.083,1858064470,3376883718.93
24000,Maryland,2012,Ocean Economy,4693,89626,3254094349,6544458478.63
24000,Maryland,2013,Marine Construction,131,1262.833,67123528,123678903.847
24000,Maryland,2013,Offshore Mineral Resources,65,533.583,29771489,98880244.673
24000,Maryland,2013,Ship and Boat Building,38,415.417,20887031,38013115.401
24000,Maryland,2013,Tourism and Recreation,4025,65329.333,1258980451,2780052760.133
24000,Maryland,2013,Marine Transportation,325,21920.833,1896117365,3633798828.541
24000,Maryland,2013,Ocean Economy,4748,90729.583,3312724320,6790981153.652
24000,Maryland,2011,Tourism and Recreation,3889,61344,1154326637,2579759127.227
24000,Maryland,2011,Marine Transportation,361,21083,1763040826,3488959115.21
24000,Maryland,2011,Ocean Economy,4664,86175,3077614566,6450267757.123
24000,Maryland,2012,Marine Construction,128,1299.667,65915661,116457038.283
24000,Maryland,2012,Living Resources,162,1397.833,41904832,115245255.278
24000,Maryland,2012,Offshore Mineral Resources,63,604.083,35887468,113744323.378
24000,Maryland,2012,Ship and Boat Building,39,412.833,20829997,40452284.655
24000,Maryland,2012,Tourism and Recreation,3937,64976.5,1231491921,2781675858.105
24000,Maryland,2005,Marine Construction,160,1560,57704001,105418332.589
24000,Maryland,2005,Living Resources,186,2155,55502279,146959777.743
24000,Maryland,2005,Offshore Mineral Resources,67,573,29068072,90967210.269
24000,Maryland,2005,Ship and Boat Building,56,1194,39728787,80379142.652
24000,Maryland,2005,Tourism and Recreation,3475,60485,1038700669,2107449551.615
24000,Maryland,2005,Marine Transportation,248,18552,1273231136,1852246729.4
24000,Maryland,2005,Ocean Economy,4192,84521,2493934944,4383420744.269
24000,Maryland,2006,Marine Construction,164,1516,60487518,107036638.34
24000,Maryland,2006,Living Resources,186,2116,53817613,153132413.407
24000,Maryland,2006,Offshore Mineral Resources,62,658,35075863,126575846.148
24000,Maryland,2006,Ship and Boat Building,56,1019,35472033,60354098.985
24000,Maryland,2006,Tourism and Recreation,3532,61590,1088434069,2558397873.945
24000,Maryland,2006,Marine Transportation,293,19027,1333092185,1935681180.934
24000,Maryland,2006,Ocean Economy,4293,85929,2606379281,4941178051.76
24000,Maryland,2007,Marine Construction,158,1536,70847521,121221450.742
24000,Maryland,2007,Living Resources,193,1757,47238520,142286072.067
24000,Maryland,2007,Offshore Mineral Resources,58,607,34606623,140601930.394
24000,Maryland,2007,Ship and Boat Building,53,1036,39915643,65207906.329
24000,Maryland,2007,Tourism and Recreation,3592,62961,1177320531,2484795839.808
24000,Maryland,2007,Marine Transportation,302,19801,1429170328,2211917237.329
24000,Maryland,2007,Ocean Economy,4356,87700,2799099166,5166030436.668
24000,Maryland,2008,Marine Construction,152,1473,75420403,124650425.435
24000,Maryland,2008,Living Resources,189,1579,49417986,153569742.096
24000,Maryland,2008,Offshore Mineral Resources,53,538,29854661,108424623.446
24000,Maryland,2008,Ship and Boat Building,58,771,34208329,67390948.837
24000,Maryland,2008,Tourism and Recreation,3678,62283,1151947179,2434589576.188
24000,Maryland,2008,Marine Transportation,300,19565,1478426729,2815087016.838
24000,Maryland,2008,Ocean Economy,4430,86213,2819275287,5703712332.841
24000,Maryland,2009,Marine Construction,149,1636,88991445,152900232.833
24000,Maryland,2009,Living Resources,180,1394,42668171,132330494.049
24000,Maryland,2009,Offshore Mineral Resources,47,463,25466295,60033635.93
24000,Maryland,2009,Ship and Boat Building,48,542,26965141,51720525.473
24000,Maryland,2009,Tourism and Recreation,3709,61221,1133581288,2473153924.991
24000,Maryland,2009,Marine Transportation,300,19372,1505579106,2990222699.374
24000,Maryland,2009,Ocean Economy,4433,84630,2823251446,5860361512.65
24000,Maryland,2010,Marine Construction,144,1508,77236705,132344681.915
24000,Maryland,2010,Living Resources,173,1382,41653339,119854093.064
24000,Maryland,2010,Offshore Mineral Resources,48,421,22250491,90330022.77
24000,Maryland,2010,Ship and Boat Building,47,496,22649045,43947841.534
24000,Maryland,2010,Tourism and Recreation,3797,60703,1140008177,2539701232.101
24000,Maryland,2010,Marine Transportation,371,19977,1637308417,3217587876.257
24000,Maryland,2010,Ocean Economy,4580,84489,2941106174,6143765747.641
24000,Maryland,2011,Marine Construction,144,1324,64077018,110160241.056
24000,Maryland,2011,Living Resources,169,1404,43549531,111991231.35
24000,Maryland,2011,Offshore Mineral Resources,56,538,29762119,110673324.524
24000,Maryland,2011,Ship and Boat Building,45,480,22858435,48724717.757
25000,Massachusetts,2020,Marine Construction,107,1066,112008072,187119344.59
25000,Massachusetts,2020,Living Resources,653,7204,518038932,1161690927.5
25000,Massachusetts,2020,Offshore Mineral Resources,45,24,2195089,3457311.671
25000,Massachusetts,2020,Ship and Boat Building,40,528,32064440,35558471.635
25000,Massachusetts,2020,Tourism and Recreation,4721.039,55617.482,1671400501.5,3392695480.8
25000,Massachusetts,2020,Marine Transportation,265,14176,1337891450,2605826353.3
25000,Massachusetts,2020,Ocean Economy,5831.039,78615.482,3673598484.5,7386347889.4
25000,Massachusetts,2005,Living Resources,640,5023,256235841,592160202.12
25000,Massachusetts,2005,Offshore Mineral Resources,67,242,12883106,20436161.634
25000,Massachusetts,2005,Ship and Boat Building,47,447,18890301,47133382.103
25000,Massachusetts,2005,Tourism and Recreation,4087.65,57717.391,1122902907,2105539339.6
25000,Massachusetts,2005,Marine Transportation,296,10718,677073710,0
25000,Massachusetts,2005,Ocean Economy,5236.65,74946.391,2134259077,4278079154.1
25000,Massachusetts,2006,Marine Construction,89,588,34341629,62113944.333
25000,Massachusetts,2006,Living Resources,639,5113,248234316,697019564.54
25000,Massachusetts,2006,Offshore Mineral Resources,62,123,6779175,4324970.092
25000,Massachusetts,2006,Ship and Boat Building,41,473,20635285,47635615.884
25000,Massachusetts,2006,Tourism and Recreation,3934.077,56149.855,1144743409,2068767488.2
25000,Massachusetts,2006,Marine Transportation,279,13263,916390793,1841145963.4
25000,Massachusetts,2006,Ocean Economy,5044.077,75709.855,2371124607,4721007546.5
25000,Massachusetts,2007,Marine Construction,85,882,58891803,102211885.93
25000,Massachusetts,2007,Living Resources,635,5204,255332200,635131418.04
25000,Massachusetts,2007,Offshore Mineral Resources,59,387,22633398,67094965.522
25000,Massachusetts,2007,Ship and Boat Building,43,529,24114489,67392817.384
25000,Massachusetts,2007,Tourism and Recreation,4052.548,60431.94,1255309469,2204976536.6
25000,Massachusetts,2007,Marine Transportation,267,12500,882880523,0
25000,Massachusetts,2007,Ocean Economy,5141.548,79933.94,2499161882,4962946859.4
25000,Massachusetts,2008,Marine Construction,86,879,63825130,101046591.21
25000,Massachusetts,2008,Living Resources,615,5078,249727222,567360591.51
25000,Massachusetts,2008,Offshore Mineral Resources,53,173,7190910,16081557.062
25000,Massachusetts,2008,Ship and Boat Building,43,561,27111814,36870016.889
25000,Massachusetts,2008,Tourism and Recreation,4100.999,61071.196,1297150081,2321364592.9
25000,Massachusetts,2008,Marine Transportation,263,12758,945915007,2018149756.9
25000,Massachusetts,2008,Ocean Economy,5160.999,80520.196,2590920164,5060873106.5
25000,Massachusetts,2009,Marine Construction,85,679,48201062,81512389.461
25000,Massachusetts,2009,Living Resources,590,5251,265683336,712993324.53
25000,Massachusetts,2009,Offshore Mineral Resources,54,57,3155683,7918432.04
25000,Massachusetts,2009,Ship and Boat Building,41,462,24363291,31484469.471
25000,Massachusetts,2009,Tourism and Recreation,4129.123,60585.03,1270737748,2385150071.2
25000,Massachusetts,2009,Marine Transportation,256,12062,920664697,1965017795.1
25000,Massachusetts,2009,Ocean Economy,5155.123,79096.03,2532805817,5184076481.8
25000,Massachusetts,2010,Marine Construction,88,921,50603803,84377858.944
25000,Massachusetts,2016,Marine Construction,97,2055,84990680,137792262.85
25000,Massachusetts,2016,Living Resources,703,6817,449233081,1105513543.1
25000,Massachusetts,2016,Offshore Mineral Resources,52,146,10720375,49572453.148
25000,Massachusetts,2016,Ship and Boat Building,43,621,31658708,44974583.54
25000,Massachusetts,2016,Tourism and Recreation,4619.47,74964.743,1939937404.3,4127695028.4
25000,Massachusetts,2016,Marine Transportation,259,10522,980037446,1892429171.2
25000,Massachusetts,2016,Ocean Economy,5773.47,95125.743,3496577694.3,7357977042.3
25000,Massachusetts,2017,Marine Construction,104,855,75893503,130184284.16
25000,Massachusetts,2017,Living Resources,708,7074,472543038,1119644031
25000,Massachusetts,2017,Offshore Mineral Resources,47,34,3253317,4568709.044
25000,Massachusetts,2017,Ship and Boat Building,41,680,35399497,51057427.381
25000,Massachusetts,2017,Tourism and Recreation,4727.184,77070.033,2037966931.8,4359222121.9
25000,Massachusetts,2017,Marine Transportation,269,13368,1033747982,1935334874.5
25000,Massachusetts,2017,Ocean Economy,5896.184,99081.033,3658804268.8,7600011448
25000,Massachusetts,2018,Marine Construction,98,1233,113133386,190406134.88
25000,Massachusetts,2018,Living Resources,698,7357,492273921,1130564904.6
25000,Massachusetts,2018,Offshore Mineral Resources,43,23,1972861,3317610.742
25000,Massachusetts,2018,Ship and Boat Building,40,649,35244610,49325992.212
25000,Massachusetts,2018,Tourism and Recreation,4775.687,79117.162,2172663198.7,9694561495.9
25000,Massachusetts,2018,Marine Transportation,266,10207,878751733,1768004669
25000,Massachusetts,2018,Ocean Economy,5920.687,98586.162,3694039709.7,12836180807
25000,Massachusetts,2019,Marine Construction,105,1206,114075522,189351883.47
25000,Massachusetts,2019,Living Resources,679,7576,530981400,1197926687.1
25000,Massachusetts,2019,Offshore Mineral Resources,47,22,1938372,3227303.362
25000,Massachusetts,2019,Ship and Boat Building,40,605,34817806,47023672.46
25000,Massachusetts,2019,Tourism and Recreation,4848.606,80081.048,2317965348,1409245359.1
25000,Massachusetts,2019,Marine Transportation,264,10577,929744840,1839176703.6
25000,Massachusetts,2019,Ocean Economy,5983.606,100067.048,3929523288,4685951609.1
25000,Massachusetts,2014,Marine Construction,95,1457,64408377,104314399.42
25000,Massachusetts,2014,Living Resources,552,4442,278236033,706707290.92
25000,Massachusetts,2014,Offshore Mineral Resources,47,122,7340767,27179701.083
25000,Massachusetts,2014,Ship and Boat Building,41,437,21432380,27442894.467
25000,Massachusetts,2014,Tourism and Recreation,4438.444,69739.777,1657108594.1,3522011067.1
25000,Massachusetts,2014,Marine Transportation,254,11252,1123602045,2221126343.9
25000,Massachusetts,2014,Ocean Economy,5427.444,87449.777,3152128196.1,6608781696.9
25000,Massachusetts,2015,Marine Construction,97,2031,93156064,159695566.59
25000,Massachusetts,2015,Living Resources,553,4527,297092895,882411538.75
25000,Massachusetts,2015,Offshore Mineral Resources,50,145,10042599,48894027.404
25000,Massachusetts,2015,Ship and Boat Building,39,480,22753049,25920420.877
25000,Massachusetts,2015,Tourism and Recreation,4540.105,73484.874,1824820575.5,7016398342.6
25000,Massachusetts,2015,Marine Transportation,253,11768,1133988139,2208886925.8
25000,Massachusetts,2015,Ocean Economy,5532.105,92435.874,3381853321.5,10342206822
25000,Massachusetts,2021,Marine Construction,115,1023,104662246,171096226.56
25000,Massachusetts,2021,Living Resources,666,7770,631713023,1379122889.9
25000,Massachusetts,2021,Offshore Mineral Resources,44,20,1847288,2919971.759
25000,Massachusetts,2021,Ship and Boat Building,41,554,35318214,44400511.341
25000,Massachusetts,2021,Tourism and Recreation,4761.719,64438.714,2145076045.9,4620888271.2
25000,Massachusetts,2021,Marine Transportation,264,13054,1214288833,2125800593
25000,Massachusetts,2021,Ocean Economy,5891.719,86859.714,4132905649.9,8344228463.9
25000,Massachusetts,2005,Marine Construction,99,799,46273212,86569545.322
25000,Massachusetts,2013,Ship and Boat Building,38,427,24754961,28747898.036
25000,Massachusetts,2013,Tourism and Recreation,4473.004,67356.477,1549214400,3329768998.6
25000,Massachusetts,2013,Marine Transportation,256,10722,1068667568,2227635262.3
25000,Massachusetts,2013,Ocean Economy,5463.004,84403.477,2998730778,6466160353
25000,Massachusetts,2010,Living Resources,603,5399,289989086,845109946.18
25000,Massachusetts,2010,Offshore Mineral Resources,53,233,12790716,35027493.539
25000,Massachusetts,2010,Ship and Boat Building,42,458,24658220,34520785.793
25000,Massachusetts,2010,Tourism and Recreation,4175.641,62067.751,1326485671,2573052240.7
25000,Massachusetts,2010,Marine Transportation,264,10712,886580632,1996876950.9
25000,Massachusetts,2010,Ocean Economy,5225.641,79790.751,2591108128,5568965276.1
25000,Massachusetts,2011,Marine Construction,89,946,42105184,69242810.918
25000,Massachusetts,2011,Living Resources,606,4893,314065010,875526348.44
25000,Massachusetts,2011,Offshore Mineral Resources,47,161,8119928,22871101.95
25000,Massachusetts,2011,Ship and Boat Building,41,426,25687392,36591113.816
25000,Massachusetts,2011,Tourism and Recreation,4343.416,65366.895,1409634125,2715620904.6
25000,Massachusetts,2011,Marine Transportation,267,10625,987573103,2130781212.1
25000,Massachusetts,2011,Ocean Economy,5393.416,82417.895,2787184742,5850633491.9
25000,Massachusetts,2012,Marine Construction,85,1123,50422992,84797669.882
25000,Massachusetts,2012,Living Resources,579,4814,313732275,865943942.31
25000,Massachusetts,2012,Offshore Mineral Resources,44,126,6996184,22483862.095
25000,Massachusetts,2012,Ship and Boat Building,39,418,24905815,40167074.469
25000,Massachusetts,2012,Tourism and Recreation,4347.512,67117.341,1488599027,3197043234.3
25000,Massachusetts,2012,Marine Transportation,263,10847,1092846562,2324599809.5
25000,Massachusetts,2012,Ocean Economy,5357.512,84445.341,2977502855,6535035592.5
25000,Massachusetts,2013,Marine Construction,90,1335,63710711,106134945.31
25000,Massachusetts,2013,Living Resources,562,4450,285956638,751657214.41
25000,Massachusetts,2013,Offshore Mineral Resources,44,113,6426500,22216034.363
28000,Mississippi,2014,Marine Construction,SUP,SUP,SUP,SUP
28000,Mississippi,2005,Marine Construction,SUP,SUP,SUP,SUP
28000,Mississippi,2006,Marine Construction,SUP,SUP,SUP,SUP
28000,Mississippi,2021,Marine Construction,SUP,SUP,SUP,SUP
28000,Mississippi,2021,Living Resources,128,2886.333,112810624,394503728.501
28000,Mississippi,2021,Offshore Mineral Resources,9,45.917,2462657,6487417.071
28000,Mississippi,2021,Ship and Boat Building,30,13026.75,897257842,1428757348.994
28000,Mississippi,2021,Tourism and Recreation,899,16819.417,319359403,715114471.994
28000,Mississippi,2021,Marine Transportation,62,1874.75,131231555,176530744.723
28000,Mississippi,2021,Ocean Economy,1147,34769.167,1469780150,2731621135.006
28000,Mississippi,2008,Tourism and Recreation,SUP,SUP,SUP,SUP
28000,Mississippi,2009,Marine Construction,SUP,SUP,SUP,SUP
28000,Mississippi,2010,Marine Construction,SUP,SUP,SUP,SUP
28000,Mississippi,2016,Living Resources,119,3202.667,88458890,269017088.708
28000,Mississippi,2016,Offshore Mineral Resources,11,43.917,4285561,15491963.405
28000,Mississippi,2016,Ship and Boat Building,29,13136.25,840298745,1339527936.967
28000,Mississippi,2016,Tourism and Recreation,831,15040.667,227229507,477285267.368
28000,Mississippi,2016,Ocean Economy,1078,33122.917,1259992998,2241589284.996
28000,Mississippi,2017,Living Resources,117,3264.333,92815909,335196841.224
28000,Mississippi,2017,Offshore Mineral Resources,10,29.167,2244067,9773157.404
28000,Mississippi,2017,Ship and Boat Building,31,12722.5,832920926,1391205999.449
28000,Mississippi,2017,Tourism and Recreation,845,15823.75,241731404,500474378.63
28000,Mississippi,2017,Marine Transportation,64,1395.417,90250899,127068369.222
28000,Mississippi,2017,Ocean Economy,1090,33367.417,1266992012,2374653863.809
28000,Mississippi,2018,Marine Construction,SUP,SUP,SUP,SUP
28000,Mississippi,2018,Living Resources,116,3355.833,110447111,352948705.973
28000,Mississippi,2018,Offshore Mineral Resources,10,21.417,1246583,6554400.398
28000,Mississippi,2018,Ship and Boat Building,30,12270.667,821537660,1306437420.936
28000,Mississippi,2018,Tourism and Recreation,874,16092.5,254312115,524507470.89
28000,Mississippi,2018,Marine Transportation,64,1534.25,99660745,144443154.279
28000,Mississippi,2018,Ocean Economy,1113,33407.25,1295059904,2346983422.473
28000,Mississippi,2019,Marine Construction,SUP,SUP,SUP,SUP
28000,Mississippi,2019,Living Resources,120,3349.083,113359770,336414492.032
28000,Mississippi,2019,Offshore Mineral Resources,11,20.25,1280409,5661382.444
28000,Mississippi,2019,Ship and Boat Building,31,12062,809851328,1326620786.831
28000,Mississippi,2019,Tourism and Recreation,890,16519.083,268245045,564372501.496
28000,Mississippi,2019,Marine Transportation,66,1823.333,116756992,164368596.395
28000,Mississippi,2019,Ocean Economy,1137,33904.667,1316951244,2409138778.255
28000,Mississippi,2014,Living Resources,110,2839,74125118,282241500.765
28000,Mississippi,2014,Offshore Mineral Resources,14,119.333,8046884,43601604.153
28000,Mississippi,2014,Ship and Boat Building,28,14147.833,903786148,1226325559.886
28000,Mississippi,2014,Tourism and Recreation,782,13774.667,199366044,415321903.903
28000,Mississippi,2014,Marine Transportation,69,1787.583,97285255,179242359.605
28000,Mississippi,2014,Ocean Economy,1030,32857.167,1290818336,2160701492.638
28000,Mississippi,2015,Living Resources,105,2953.75,78989756,272268690.572
28000,Mississippi,2015,Ship and Boat Building,31,13658.25,845241122,1199694083.464
28000,Mississippi,2015,Tourism and Recreation,791,14258.25,212455209,446772273.306
28000,Mississippi,2015,Marine Transportation,66,1576.667,92469183,129805754.846
28000,Mississippi,2015,Ocean Economy,1030,32775.5,1247299500,2100833551.074
28000,Mississippi,2010,Marine Transportation,80,1984,89525591,200916375.553
28000,Mississippi,2010,Ocean Economy,1022,32964,1226027251,2152873339.387
28000,Mississippi,2011,Living Resources,124,3118,72702691,223596507.684
28000,Mississippi,2011,Ship and Boat Building,30,13552,820183840,836677123.682
28000,Mississippi,2011,Tourism and Recreation,769,12705,179516859,373049554.315
28000,Mississippi,2011,Marine Transportation,80,1856,89183159,176411909.792
28000,Mississippi,2011,Ocean Economy,1039,31448,1174895254,1675067199.443
28000,Mississippi,2012,Living Resources,111,2806,72196118,238972499.582
28000,Mississippi,2012,Ship and Boat Building,29,12925.333,795974566,955719864.967
28000,Mississippi,2012,Tourism and Recreation,786,13221.333,192111974,401839400.542
28000,Mississippi,2012,Marine Transportation,69,1781.917,89525463,165403451.826
28000,Mississippi,2012,Ocean Economy,1034,30925.833,1160397427,1810894604.569
28000,Mississippi,2013,Marine Construction,24,157.167,7008977,12371560.271
28000,Mississippi,2013,Living Resources,109,2853.167,76707061,364446139.559
28000,Mississippi,2013,Offshore Mineral Resources,14,105.333,7587858,45214497.337
28000,Mississippi,2013,Ship and Boat Building,29,13103.917,806839979,1138653402.163
28000,Mississippi,2020,Marine Construction,18,118.583,7052628,10855683.034
28000,Mississippi,2020,Living Resources,124,3108.083,111957551,283497785.562
28000,Mississippi,2020,Offshore Mineral Resources,12,26.583,2186740,8649504.859
28000,Mississippi,2020,Ship and Boat Building,30,12515.833,838047917,1211228617.186
28000,Mississippi,2020,Tourism and Recreation,879,15120.833,257357081,526180650.26
